신고번호,신고일자,신고세관부호,수입신고구분코드,수입거래구분코드,수입종류코드,징수형태코드,운송수단유형코드,신고인부호,수입자,해외거래처부호,특송업체부호,HS10단위부호,적출국가코드,원산지국가코드,관세율,관세율구분코드,원산지표시유무코드,신고중량(KG),과세가격원화금액,우범여부,핵심적발
54170705,2020-08-04,20,B,22,26,14,40,A50EMTT,X2NKSS0,LHYZX74,77BN4M,6307909000,VN,VN,0.0,FAS1,E,194.4,447.12,0,0
63008877,2020-08-04,16,B,11,21,11,10,WBLAVQQ,B0QJOQN,15URH9D,,8481801090,CN,CN,8.0,A,Y,26.0,1521.0,0,0
95922030,2020-08-04,40,B,11,21,43,10,DWNJQL8,YZ9DK0I,J66AMMK,MWIDNS,7616999090,CN,CN,4.8,FCN1,S,470.0,5875.0,1,1
89628243,2020-08-04,40,B,11,21,14,90,1HOMGVB,QHWZERW,SS1K5OP,,7602000000,JP,JP,0.0,A,S,20635.0,202223.00000000003,0,0
55722598,2020-08-04,40,B,15,21,43,10,XCIAAPR,1NGX7CN,AIITUB4,,307431090,TH,TH,5.0,FAS1,S,5000.0,3353500.0,1,1
72001856,2020-08-04,30,B,11,21,14,40,Q9ZG6R5,Q7OEUEH,7IZMK9P,,7117195000,JP,JP,8.0,A,Y,0.5,15.6,1,1
72181134,2020-08-04,40,B,11,21,11,10,H1ZUISK,Z2B3BT7,VBWF625,,8708400000,CN,TR,8.0,A,E,458.6,241315.32000000004,0,0
16826338,2020-08-04,40,B,11,26,11,10,DOA1EGY,PB0JYGY,6LXW6IR,,3923100000,JP,JP,0.0,C1,Y,238.4,762.8800000000001,0,0
10988269,2020-08-04,13,B,11,21,11,10,GLV0FEA,CASB18K,U4CDYWJ,VZIZJJ,8512201010,US,KR,8.0,A,G,10.0,1229.0,1,1
44061023,2020-08-04,40,B,11,21,11,10,DWNJQL8,3GD5R6R,3AT4GJZ,,2918999000,MX,MX,6.5,C,Y,3627.5,6448244.0,1,1
68767178,2020-08-04,30,B,11,21,11,40,U8YJ1TN,EVV1CFG,DV61O8W,,9609909000,CN,CN,8.0,A,B,4.0,998.0,1,1
40603044,2020-08-04,40,B,83,21,43,10,LX5JHH8,H93662G,037T5IC,MWIDNS,8471499000,DE,MX,0.0,C,G,4000.0,3686000.0,1,1
70751228,2020-08-04,30,B,11,21,43,10,LWOBIKP,1Q4CLPO,5AD2GQ1,,4202921090,CN,CN,8.0,A,B,67.6,40.56,0,0
26637566,2020-08-04,40,B,11,21,11,40,DWNJQL8,Q9KJIVJ,9H4K53K,,6204530000,CN,CN,13.0,A,E,28.0,1120.0,0,0
36015127,2020-08-04,20,B,11,21,11,10,23TMRU0,0J8PYW0,VBWQ1VQ,,8108909000,JP,JP,8.0,A,B,5.2,15292.68,0,0
87764686,2020-08-04,40,B,11,21,11,40,1XCM1XF,9L4B3DA,DEADDU8,,8537109000,DE,HU,0.0,FEU1,E,35.0,10517.5,1,1
33101740,2020-08-04,16,B,11,21,11,10,3L9AEFP,KMSFJSM,23RIU88,,9019102000,CN,CN,0.0,C,E,45.0,234.0,0,0
46386017,2020-08-04,20,B,11,21,11,10,H1ZUISK,E1SOQFC,RZM2Z77,,3926109000,JP,CN,6.5,C,E,2.4,411.12,0,0
15217867,2020-08-04,40,B,11,21,18,10,8MTRQLF,NZH8LD2,W0FXX8G,,6110200000,VN,VN,0.0,FVN1,Y,703.0,18559.2,0,0
64385717,2020-08-04,40,B,87,21,11,40,OZB7KED,OR31OMO,4E5DWHH,MWIDNS,3821000000,US,US,6.5,C,E,9.0,746.1,1,1
76170616,2020-08-04,20,B,11,21,11,10,0LA5GOR,G2LXB1E,XGNZ54T,,8424209000,CN,CN,0.0,FCN1,Y,522.0,1305.0,0,0
38095774,2020-08-04,40,B,11,21,11,40,B0Y0ROB,MUNQD5W,,,8473309090,SG,CN,0.0,CIT,B,43.3,3377.4,1,1
78452984,2020-08-04,33,B,11,21,43,10,82R4ZVJ,6DWWB5E,1VRR8DV,,8486902010,CN,KR,0.0,CIT,B,10.0,5730.0,1,1
28182968,2020-08-04,30,B,94,21,11,10,43MSLZK,JO1P1WN,TF41GN7,,3304309000,CN,CN,6.5,C,G,44.9,19360.88,1,2
95608289,2020-08-04,39,B,11,21,11,10,AX4CW6G,PDZ0H57,FQKH1PD,W5AYVM,6109903010,CN,CN,13.0,A,E,40.0,2500.0,0,0
67585265,2020-08-04,20,B,11,21,43,10,U8YJ1TN,SFGWF5S,Y0ORPFY,,9603210000,CN,CN,3.2,FCN1,G,15.0,2785.5,0,0
15715375,2020-08-04,20,B,11,21,11,10,DWNJQL8,UF28SR7,RKHR2IK,,8501101000,CN,CN,4.8,FCN1,G,118.0,10690.8,0,0
52796778,2020-08-04,40,B,11,21,11,10,626DNVO,MQ8UVBH,Q0W47R4,,9206009000,CN,CN,0.0,FCN1,G,332.0,19289.2,0,0
62924628,2020-08-04,30,B,11,21,11,10,LY5ONFW,S1MJ9GL,,,7117195000,US,US,8.0,A,B,0.5,15.6,1,1
95495880,2020-08-05,40,B,93,21,13,50,HUIUK4E,29P9FSN,MJU6OKX,,8504403010,CN,CN,0.0,FCN2,E,644.0,140392.0,0,0
65441794,2020-08-05,30,B,11,21,11,10,7S4CPMV,AVKB9XU,SB737F4,,5516941000,GB,GB,0.0,FEU1,Y,28.6,61561.5,0,0
70096083,2020-08-05,30,B,11,21,11,10,3BTA0QN,SAYQB42,PLDJ3XV,,3822002099,US,US,8.0,A,Y,0.7,1613.78,0,0
79140681,2020-08-05,62,B,94,21,11,10,YJO0EG0,8V9TP7G,2L2YRRT,,3907309000,US,CA,0.0,FCA1,S,4.0,1777.6,0,0
75759663,2020-08-05,30,B,11,11,43,30,JLSFRP0,A0Y5J8S,0D4IDXA,,9402908000,US,TW,0.0,C,Y,14.8,22570.0,0,0
16059673,2020-08-05,40,B,11,21,14,10,4D88SMV,PN4B2WH,AQ6ABN3,,9405409000,FR,FR,8.0,A,S,110.0,1133.0,1,1
14619081,2020-08-05,20,B,11,21,11,10,YJO0EG0,XWSKRS7,EYPMDMM,,6307200000,CN,CN,4.0,FCN1,G,900.0,361350.0,0,0
56862200,2020-08-05,13,B,11,21,11,10,DGIRSXL,NB7S8YQ,Q7Q5NE9,,6205301000,CN,CN,13.0,A,E,3500.0,1214500.0,0,0
91363624,2020-08-05,30,B,11,21,43,10,BYUUDT8,EAY66WT,09UPRFS,,9404210000,CN,CN,0.0,FCN1,B,4300.0,1167020.0,0,0
76918890,2020-08-05,40,B,11,21,11,10,AX4CW6G,I5GM5RT,,,8516310000,CN,CN,0.0,FCN1,S,6127.8,16056061.56,0,0
33569260,2020-08-05,20,B,11,21,11,10,VW16HAX,LD8GM65,EHASP6L,,3926909000,CN,CN,6.5,C,B,1100.0,660.0,1,1
73513790,2020-08-05,20,B,11,26,11,10,3BTA0QN,B9ZQSAM,VUG7TCR,,4202322000,CN,CN,8.0,A,S,152.0,2249.6,0,0
92154930,2020-08-05,40,B,11,21,11,40,Z2I27J4,OK3Q17B,,,9503003493,JP,CN,8.0,A,Y,45.0,11835.0,0,0
11838684,2020-08-05,20,B,11,21,11,10,WGB7XPU,8HD6XCO,RIBZUNJ,,712902010,CN,CN,27.0,FCN1,S,8500.0,8916500.0,0,0
50791166,2020-08-05,40,B,11,21,11,10,K2LWY3B,5X34NWA,IMJHZO2,,8803301000,JP,JP,0.0,A,G,59.8,141492.78,0,0
76687634,2020-08-05,40,B,87,21,11,40,DWNJQL8,Q0TEBZJ,WFQJJE8,,6307200000,CA,MM,10.0,A,G,10.0,4015.0,0,0
98684669,2020-08-05,13,B,11,11,11,10,21DXEF6,VM11XFB,1VRR8DV,,4818900000,VN,VN,0.0,C,G,7429.4,1063147.14,0,0
46495490,2020-08-05,40,B,94,11,11,40,EXFD59O,05XSCCC,,,4016930000,US,US,0.0,FUS1,E,0.1,2.74,1,1
17275199,2020-08-05,30,B,11,21,11,10,T1NEHF1,WPVTUQ4,,,8714919000,GB,GB,0.0,FEU1,Y,11.7,38952.81,0,0
24306773,2020-08-05,150,B,89,23,43,50,F8KI8Y0,NS9RJQT,B8M9IBI,LC6XBR,4911990000,VN,VN,0.0,A,S,1.0,2.7,0,0
54192382,2020-08-05,20,B,11,21,11,10,OZB7KED,T5G96RA,DZP9PQT,,7410211000,TW,TW,8.0,A,G,296.6,232919.98,0,0
51616317,2020-08-05,40,B,11,21,14,10,DWNJQL8,BIE76P9,VBWF625,,9021901000,CH,CH,0.0,C,E,15.6,100484.28,0,0
41976972,2020-08-05,40,B,11,21,11,40,EC8HJIM,P1575WV,S51K6AI,A5IT1U,6201931000,CN,CN,13.0,A,G,15.0,11865.0,0,0
73559258,2020-08-05,30,B,93,21,18,40,JS0RSCD,KUIVEP1,LM3UD0W,5V1OQR,9102191000,CN,CN,8.0,A,Y,2.2,1472.68,0,0
55034195,2020-08-05,20,B,11,21,11,10,7OB24ZT,EK01DLU,BC57OYX,,8525801090,DE,DE,0.0,C,E,5.5,13418.9,0,0
98354226,2020-08-05,30,B,11,21,43,40,JEOUGPP,IC1WVXN,CSVNWUF,,8424201000,GB,GB,8.0,A,E,589.7,35087.15,0,0
63792585,2020-08-05,40,B,88,21,11,50,Q72DK08,V8F571K,ZT9NSXC,,3926909000,CN,CN,3.9,FCN1,S,212.8,127.68,0,0
68967969,2020-08-05,40,B,11,21,11,10,VQPJR4J,XRHML1W,7PN0VA5,,6204330000,CN,CN,13.0,A,Y,60.0,15084.0,0,0
49825055,2020-08-05,40,B,11,21,11,10,718GTAV,1I4Z34P,ES6KNJT,,9006699000,GB,CN,8.0,A,E,4.0,30078.0,1,1
51184093,2020-08-05,30,B,11,11,13,10,HKEF2UA,VCSCJE2,BUSF98I,,3926901000,JP,JP,6.5,C,Y,0.1,3.16,0,0
86968699,2020-08-05,16,B,11,21,18,10,RK0EFIS,1UXX1QJ,ICH9NVC,,8542391000,CN,CN,0.0,CIT,E,6.0,250.8,0,0
17101521,2020-08-05,20,B,11,21,11,40,1XFQZDH,RBU8WU5,1LNQ37W,,9405999000,CN,CN,3.2,FCN1,G,285.0,9747.0,0,0
80377810,2020-08-05,30,B,11,21,11,10,D3V1AKD,F812HM6,B9OVEK3,MWIDNS,1905320000,VN,VN,0.0,FAS1,E,105.6,130056.95999999998,1,1
11177798,2020-08-05,40,B,11,21,11,10,97ELD50,7M9EQVE,IY55BC6,,9503003919,CN,CN,4.8,FCN1,B,1348.9,90241.41000000002,0,0
24919180,2020-08-05,30,B,11,11,11,10,1XFQZDH,6D88GMX,R3BR3CT,,3924902000,CN,CN,6.5,C,B,29.3,10489.4,1,1
87714773,2020-08-05,16,B,29,21,11,10,MKI58LW,NXZGW6G,7DCN97J,,4409109000,EE,EE,0.0,FEU1,G,20000.0,4958000.0,0,0
24833372,2020-08-05,20,B,11,21,11,40,LU27JYK,V2OITAD,,,9018909090,CN,CN,8.0,A,E,787.2,39596.16,0,0
52006666,2020-08-05,16,B,88,11,11,50,I78OVK0,7J6XH0K,OLLTQ28,3JLK6O,6204530000,CN,CN,13.0,A,B,35.0,1400.0,0,0
72143013,2020-08-05,16,B,89,21,11,40,I8O6RFU,RHHWF0C,FWL9BAT,M42A38,6115950000,CN,CN,13.0,A,G,7.0,149.1,1,1
18283967,2020-08-05,40,B,11,21,11,10,UTNPOCA,KRJ3DBE,85RXD2Z,,6204430000,CN,CN,13.0,A,Y,7.0,873.6,0,0
44171696,2020-08-05,40,B,15,21,11,40,6LV96I6,P8TSNHG,26W89DR,3JLK6O,6506910000,CN,CN,0.0,FCN1,E,150.0,48870.0,1,1
40554192,2020-08-05,40,B,11,21,11,40,OZB7KED,9ILJZHB,,,8516799000,VN,CN,8.0,A,E,627.9,245132.16,0,0
60798128,2020-08-05,41,B,11,26,18,50,R2ESN6V,5GJAFOX,UJH5RH8,5V1OQR,3401300000,US,US,6.5,C,G,4.2,1031.52,1,1
39301327,2020-08-05,40,B,11,21,11,10,OZB7KED,EY31TF8,UPMTAEY,,9503003919,CN,CN,8.0,A,S,110.0,7359.000000000001,0,0
46025936,2020-08-05,30,B,11,21,11,10,XK33V6F,XIDTSU2,XKJUKH0,,9619001090,CN,CN,0.0,C,E,7410.0,2935101.0,0,0
85418457,2020-08-05,30,B,11,21,43,10,PIJIJN0,W5UV7W8,WRPK1XD,,8523511000,KR,KR,0.0,CIT,Y,2.7,3248.9100000000008,0,0
40668161,2020-08-05,23,B,11,21,14,40,PF1L1IG,Y4O8NZH,CRNHQJ1,VZIZJJ,5911900000,SG,IL,8.0,A,E,3.0,18.0,0,0
66931680,2020-08-05,40,B,94,11,14,40,7O9Q8P3,8YQUEYT,XL5Y45F,H35Z1A,8477900000,CN,CN,8.0,A,Y,1180.0,142308.0,0,0
64964725,2020-08-05,40,B,11,21,11,10,RBU0EEG,GZ27I9I,3WFYKWS,,7117192000,JP,CN,8.0,A,G,2.8,33.599999999999994,0,0
78046870,2020-08-05,20,B,11,21,11,10,OV54UIJ,Q9QU318,O9QXSRZ,,6117809000,CN,CN,13.0,A,B,118.0,7552.0,0,0
82377414,2020-08-05,30,B,11,21,43,40,7YOSHYM,P1HG15N,JQC19NV,,3208909020,JP,JP,6.5,C,S,2432.4,812664.8400000002,1,1
67671009,2020-08-05,20,B,11,21,43,40,U99NMCP,YU8FXM2,TNF8RS6,,3304991000,CN,CN,2.6,FCN1,Y,1071.6,190851.96,1,1
41771652,2020-08-05,40,B,11,21,11,10,TX1V4CC,BQWVVO2,WRC110G,,9018902090,CN,CN,8.0,A,G,522.0,792239.4,0,0
41864429,2020-08-05,16,B,11,21,43,10,1K9FBW0,PKUFIXY,CCXDJOM,,9026209000,DE,DE,0.0,C,Y,70.6,69244.48,0,0
55034973,2020-08-05,151,B,29,21,14,40,BA7KAU9,Y90G237,QGNM3J8,,7117193000,CN,CN,3.2,FCN1,G,18.0,660.6,0,0
31168642,2020-08-05,10,B,15,21,11,40,61E0VS2,7GQ4J6F,A2A5UO6,1YUDHR,3924100000,CN,CN,0.0,FCN1,B,90.0,126.0,1,1
43687521,2020-08-05,40,B,11,21,11,40,VYTOBWO,5N2DIRJ,S90IP3H,,8544422090,CN,CN,8.0,A,Y,5.5,164.45,1,1
31755677,2020-08-05,80,B,94,26,11,90,7E5Q6X6,F1IJJO8,BIORP0A,,5402440000,CN,CN,4.0,E1,Y,27901.2,26938608.6,0,0
72080250,2020-08-05,13,B,11,21,43,50,O2BLPKM,6G06B3X,DJXOVM5,,8443321030,MX,CN,0.0,C,G,11730.0,41225085.0,1,2
66805815,2020-08-05,40,B,11,21,11,40,HJ6TSKK,DKL7ZQW,5E941TU,,3910009090,US,US,0.0,FUS1,Y,76.2,32811.72,0,0
64045326,2020-08-05,30,B,11,21,11,10,H3RWZG0,F3LYP3T,,,8467990000,CN,CN,2.4,FCN1,S,150.0,57690.0,0,0
64232045,2020-08-05,40,B,11,21,43,40,X4WUP3G,A2LYN1Q,ITL30YK,,9029109000,CN,CN,3.2,FCN1,G,152.0,77672.0,0,0
33863285,2020-08-05,20,B,11,21,11,10,H3RWZG0,H8U93PX,INKZ5TX,,9404900000,CN,CN,4.2,FCN1,G,11.8,272.58000000000004,0,0
39026138,2020-08-05,20,B,11,26,11,10,90L08TX,64IKMJ1,S5LV538,,2106909099,MY,MY,0.0,FAS1,S,1000.0,126500.0,0,0
67266536,2020-08-05,40,B,11,21,11,40,86E3KB0,WA5QEUA,R1ICORN,VZIZJJ,6110301000,CN,CN,13.0,A,G,3741.0,347164.8,0,0
27699277,2020-08-05,20,B,11,21,11,10,UAU3QSC,V8MVOB9,BOK8SNF,,7007191000,CN,CN,5.6,FCN1,G,0.0,0.0,0,0
11492859,2020-08-05,40,B,11,21,11,40,47V4A0K,ILJK2HE,DV61O8W,,6110909000,US,US,13.0,A,Y,12.2,46.35999999999999,0,0
19370276,2020-08-05,40,B,11,21,11,40,9UJYLGT,BDJWVVI,5LS4E6U,,2204100000,FR,FR,0.0,FEU1,Y,6.0,222.6,0,0
90761143,2020-08-05,20,B,11,21,11,40,90QOU11,9EPMZGJ,SXW7KJ7,,8516800000,VN,VN,8.0,A,G,9.0,1417.5,0,0
25698636,2020-08-05,20,B,11,21,11,10,H2G19HJ,9ZV995I,1010UKW,,9608100000,JP,CN,8.0,A,E,10.7,114.48999999999998,1,1
55537898,2020-08-05,20,B,11,21,11,10,43MSLZK,V5IDKAS,8ICWZB4,,9503003990,CN,CN,0.0,C,E,10.0,6.0,0,0
70314315,2020-08-05,40,B,11,23,11,40,K3HCKNK,46Z0RUO,ROKKMM3,,8504402099,JP,JP,3.0,CIT,S,125.8,57578.66,0,0
61866029,2020-08-05,39,B,84,23,43,10,898XZ9N,2UWWBQQ,HKFXA4L,,9018902090,NL,DE,8.0,CIT,G,2.9,4401.33,0,0
83011509,2020-08-05,20,B,11,21,11,40,HUIUK4E,5LFEMS3,LOUA1ZV,,8473309090,US,US,0.0,C,S,4.1,319.7999999999999,1,1
73513579,2020-08-05,40,B,11,21,11,10,TEZRJXM,EMVN91W,0PENNEZ,,8421399099,CN,CN,3.2,FCN1,B,440.4,3743.4,0,0
96092680,2020-08-05,62,B,89,21,11,10,90L08TX,0UG6OJ3,RH2YKPG,MWIDNS,7326909000,CN,CN,0.0,FCN1,Y,15100.0,22650.0,1,2
11111518,2020-08-05,40,B,11,21,11,40,JY21KFG,6MQNIWS,MG5TPWT,5I78ZR,8708999000,CN,CN,8.0,A,E,45.0,315.0,0,0
90402103,2020-08-05,16,B,11,21,11,40,RU9K634,UXQK5RO,3EVLVZQ,,4819200000,CN,CN,0.0,C,G,1.7,1.02,0,0
56284069,2020-08-05,16,B,11,21,11,10,5U5EWL2,QI53OOE,ES6KNJT,,3213109000,CN,CN,0.0,FCN1,Y,1033.0,67661.5,0,0
46240650,2020-08-05,20,B,11,26,11,10,Y7GUHAF,XYCB2S8,,,9404290000,CN,CN,3.2,FCN1,B,4026.0,35026.2,0,0
97207702,2020-08-05,40,B,11,21,43,40,57WCRX7,0393AL3,P1K6SO2,A5IT1U,8413190000,HK,CN,8.0,A,S,163.3,9732.68,1,1
79229412,2020-08-05,20,B,11,21,11,10,HJ6TSKK,A5XMNNP,15FJDZI,,7307290000,US,US,8.0,A,Y,62.3,47752.95,0,0
70504782,2020-08-05,40,B,11,21,11,40,C0Q9IQC,8V9TP7G,TEVXYD1,,7117199000,JP,IT,8.0,A,Y,0.1,0.18000000000000002,0,0
78237034,2020-08-05,33,B,11,21,14,30,UI9G4N0,T0KSEBZ,JOR3DG8,A5IT1U,7020009000,DE,DE,0.0,FEU1,E,53.9,2306.92,1,1
16503979,2020-08-05,40,B,11,21,43,10,E3Q8ABV,A77WENA,VZT6KZ8,,2620190000,JP,JP,2.0,A,S,79518.0,7514451.0,0,0
18268966,2020-08-05,30,B,11,21,11,40,PF1L1IG,O1E5XTK,QLMQAFV,,8541409022,CN,CN,0.0,C,Y,69.9,2663.1900000000005,0,0
27427319,2020-08-05,20,B,11,21,43,10,158PVN2,EA4XJYO,,,303599000,CN,CN,7.0,FCN1,G,24000.0,4809600.0,0,0
67639303,2020-08-05,40,B,11,21,43,40,FYJTYAA,GJT0N3M,3NZJ6F4,,7508909000,SG,US,8.0,A,E,0.4,792.8800000000001,0,0
59968524,2020-08-05,20,B,11,21,11,10,2GQ4CZY,I30BH7J,C2VKIKR,,6914101000,CN,CN,4.2,FCN1,G,997.0,29610.9,0,0
38339605,2020-08-06,40,B,11,21,11,10,OQY4ZUC,42EB5ML,4M7AXRQ,,6214900000,FR,IN,8.0,A,E,5.9,876.74,0,0
62471761,2020-08-06,40,B,94,21,18,40,PF1L1IG,12V04V0,KPVJETU,MWIDNS,7117192000,CN,CN,0.0,FCN1,E,1.1,13.2,0,0
44212701,2020-08-06,40,B,11,21,43,40,5PDPMM1,BES92ZL,RA72JWT,MWIDNS,710807000,CN,CN,27.0,A,G,80000.0,21216000.0,0,0
85773249,2020-08-06,20,B,11,21,11,10,NAILZPA,58UT4OW,,,9405109000,GB,GB,8.0,A,B,30.0,2190.0,1,1
79946217,2020-08-06,40,B,94,21,18,40,DWNJQL8,017JQFS,9YQDA1G,MWIDNS,2918111000,TH,TH,0.0,FAS1,Y,18720.0,12042576.0,0,0
84703106,2020-08-06,20,B,11,21,11,10,M64ILNR,1BM8OER,SUSLOIL,,4202922000,CN,CN,4.8,FCN1,G,150.0,8925.0,1,1
92687457,2020-08-06,30,B,11,21,43,40,KZ1IZ5O,7EN2S3V,TFLSOL1,,7326909000,KR,US,8.0,A,Y,2.0,3.0,0,0
15237549,2020-08-06,40,B,11,21,11,10,E0AGTLM,0U26UC4,D2KXK7Z,,7616999090,CN,CN,8.0,A,B,200.0,2500.0,0,0
53893078,2020-08-06,20,B,11,21,43,10,X2D9TDI,2R0PB4O,MRONOXB,,3926909000,JP,JP,6.5,C,E,0.5,0.3,0,0
52771161,2020-08-06,30,B,11,21,14,40,AY5N2KW,TI9CB92,5G06UT6,,9002119090,CN,CN,2.4,FCN1,E,6.4,7283.200000000002,1,1
98216262,2020-08-06,40,B,11,21,43,10,RZXCX7U,KER2FAG,EQRCG97,,1604191090,VN,VN,0.0,FVN1,E,2179.2,1476625.92,0,0
70994211,2020-08-06,40,B,11,21,11,40,YE6VVXT,5LBE7EJ,5ATD8U0,,9405209000,CN,CN,8.0,A,Y,706.4,204078.96,0,0
77772029,2020-08-06,40,B,11,21,11,40,NAILZPA,1BPSHYQ,S1G892Z,W6UCD9,6903909090,CN,CN,8.0,A,E,42.0,7824.6,1,1
84982719,2020-08-06,40,B,94,21,14,40,99CKSHY,RXK9QGH,MJBVCVN,,8543909090,US,IL,0.0,CIT,E,28.4,514.04,1,1
73762498,2020-08-06,20,B,11,21,11,10,Q5JTI2K,7KGLWW5,92NCEE6,,803900000,GT,GT,30.0,A,S,16000.0,1680000.0,0,0
11410572,2020-08-06,30,B,11,21,11,10,21DXEF6,05XDFSK,UQHMADE,,710807000,VN,VN,27.0,A,Y,72000.0,19094400.0,0,0
81373830,2020-08-06,40,B,11,21,14,40,6V0LO4Q,QGPVBK6,ET4QNSI,,8703231010,DE,DE,0.0,FEU1,Y,1815.0,6672484.5,0,0
43778089,2020-08-06,40,B,87,21,18,40,23TMRU0,GLC58WF,5E9X249,W6UCD9,6211499000,US,CN,13.0,A,Y,16.9,2207.14,1,1
31569876,2020-08-06,16,B,11,21,43,10,6069NL6,A4AYV34,4XL1NNH,,5705000000,CN,CN,10.0,A,E,20.0,836.0,0,0
40153967,2020-08-06,30,B,11,21,11,10,5QDXGSD,ZCPPOHH,IQ1410D,,3926101000,CN,CN,0.0,FCN1,Y,2860.0,1527240.0,1,1
30046906,2020-08-06,20,B,11,21,11,10,H2G19HJ,9HD02GP,0VKG7J2,W5AYVM,6204499000,IN,IN,13.0,A,Y,5.0,3225.5,0,0
82736057,2020-08-06,20,B,11,21,11,10,WBLAVQQ,UOY4WRJ,BILC8Q3,,6212102000,CN,CN,13.0,A,E,5.0,277.5,0,0
61373687,2020-08-06,33,B,11,21,11,10,RBKRC5B,XGMWOEF,NHMC6JK,77BN4M,6204430000,CN,CN,8.1,E1,B,232.0,28953.6,0,0
22864959,2020-08-06,40,B,11,21,43,50,F2SS4WH,H98SVEP,SVODT0Z,LC6XBR,8708999000,US,MX,8.0,A,S,20.5,143.5,0,0
56685765,2020-08-06,30,B,11,21,14,40,ZWK9URK,CPL6YDQ,X75ZWT5,,6207221000,CN,CN,13.0,A,Y,5.0,472.0,0,0
62856960,2020-08-06,20,B,11,21,11,40,FVI4U22,I0IYKCR,46HQ7FJ,,6404199000,CN,CN,9.1,E1,S,107.0,28654.6,0,0
87062230,2020-08-06,40,B,11,23,11,40,0P8U6XH,GE5ADXT,0PB7T43,VZIZJJ,8471601030,CN,CN,0.0,C,Y,30.0,7101.0,0,0
34244510,2020-08-06,20,B,11,21,43,40,8ISFS79,GI474BK,TDT9OOR,B12OMY,710807000,CN,CN,27.0,C,E,60000.0,15912000.0,0,0
18921308,2020-08-06,40,B,11,21,11,40,OQY4ZUC,YELC8OQ,,,2005991000,CN,CN,20.0,A,E,24000.0,1540800.0,0,0
75987446,2020-08-06,33,B,54,28,0,10,A60PY8S,L7QCJC6,RXIG0SV,N7NYF0,8424100000,CN,CN,2.4,FCN1,E,48760.0,39953944.0,0,0
13627303,2020-08-06,20,B,11,21,11,10,7GHJ33J,7KGLWW5,FXD7KYK,,7204490000,KR,KR,0.0,A,E,26980.0,72846.0,0,0
77631746,2020-08-06,20,B,11,21,11,10,9V8UD38,TD9XH2J,OM0XA9D,,1806321000,ES,FR,0.0,FEU1,S,18933.6,38374620.48,0,0
33300700,2020-08-06,30,B,11,21,43,10,7YOSHYM,OTN1GVU,8QOEWI1,,910111000,CN,CN,377.3,W2,S,24000.0,4512000.0,1,1
20600291,2020-08-06,20,B,11,21,11,10,UTNPOCA,ALDBLCI,8JNPNM6,,8301409000,CN,CN,0.0,FCN1,G,3250.0,94575.0,0,0
10799353,2020-08-06,40,B,11,21,11,10,WEN273E,ND6U4J0,L8H4Y78,,7326909000,CN,CN,8.0,A,E,36812.0,55218.0,1,1
82145273,2020-08-06,40,B,11,21,43,40,H4KBAV5,YQP2SA7,W313M7E,,5502101000,US,US,0.0,FUS1,Y,10246.5,19184521.95,1,1
14400205,2020-08-06,40,B,15,21,11,40,RWYXI0J,5WCL6AS,Y9UY9F9,,710807000,CN,CN,27.0,C,E,60000.0,15912000.0,0,0
15046061,2020-08-06,40,B,11,21,11,40,DWNJQL8,ODM1L51,XE14BM6,,9401699000,CN,CN,0.0,C,E,3870.0,277866.0,0,0
36757642,2020-08-06,20,B,11,21,43,10,N0FNELS,3QP5HIS,KD6N873,,9005100000,CN,CN,8.0,A,G,9.7,4913.049999999998,0,0
78840586,2020-08-06,40,B,11,21,11,10,PTZA4DW,N0IA5IE,LNYN5AJ,,307714000,CN,CN,20.0,A,B,19000.0,5745600.0,0,0
49563813,2020-08-06,20,B,11,21,11,10,IN763PF,73P3W99,BK79DX4,,6402999000,CN,CN,13.0,A,E,1899.0,195217.2,0,0
96403538,2020-08-06,30,B,11,21,11,40,PF1L1IG,X9IMQQG,,,6206300000,CN,CN,13.0,A,E,243.0,53703.0,0,0
94911808,2020-08-06,40,B,11,21,11,40,GO1EBDS,R85A68U,,VZIZJJ,7308909000,US,US,0.0,C,S,110.0,726.0,0,0
59574158,2020-08-06,30,B,11,21,11,10,7YOSHYM,5IIG0EF,4YJLSV6,,3918900000,CN,CN,0.0,FCN1,S,357.0,464.1,0,0
23833508,2020-08-06,20,B,11,21,11,40,23KXTV6,9TAJ4OC,PL0YK58,,3926909000,CN,CN,3.4,FCN1,G,3351.0,2010.6,0,0
97876049,2020-08-06,20,B,11,21,11,10,A4VPLN7,8FGTICY,67F0O6D,,8708940000,VN,VN,0.0,FVN1,Y,0.4,92.88,0,0
31442269,2020-08-06,40,B,87,21,18,40,575N8BW,I6ZZMA2,8UYM7HG,,5108100000,IT,IT,8.0,A,G,3.9,4088.76,0,0
11524704,2020-08-06,40,B,11,11,18,40,9V8UD38,H1OMF25,ELQUKE9,,710807000,CN,CN,27.0,A,Y,100000.0,26520000.0,0,0
95700104,2020-08-06,20,B,11,21,11,10,ZZR1LT6,4DCBAN3,X72QUYJ,,8421391000,CN,CN,2.4,FCN1,Y,300.0,235650.0,0,0
61196556,2020-08-06,20,B,11,21,11,40,S1N2WHR,708A72F,Z64QME2,,1207400000,CN,CN,0.0,FCN6,S,108000.0,78894000.0,0,0
56169004,2020-08-06,20,B,11,21,11,10,YL5DMFT,VJYMNRJ,59AVXF3,,5402620000,CN,CN,8.0,A,B,24.6,952.02,0,0
