Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS10 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
2020-06-04,28,B,11,21,11,10,ZN0A109,C7B582A,XG0B1C3,,6206900000,CN,CN,13.0,A,G,1.7,492.32000000000016,0,0
2020-06-04,40,B,84,21,11,9,86E3KB0,WC1JP7H,EZU004F,,9606299000,US,US,8.0,A,E,31.2,1179.36,0,0
2020-06-04,9,B,11,21,41,41,37ZL1DV,R6HIK2M,OMK3G2L,,9018909090,JP,KR,8.0,A,Y,93.5,4703.05,0,0
2020-06-04,40,B,11,21,11,10,76NV527,WEDZUDV,NPKQ6XY,,3923500000,DE,DE,6.5,C,E,4.0,30.4,0,0
2020-06-04,39,B,10,21,11,9,PF1L1IG,9ZFWZHO,4LLCH3T,,6109903090,CN,CN,13.0,A,B,3.0,752.4000000000002,0,0
2020-06-04,19,B,11,21,11,11,5OBXDF2,2150Y6R,XB0PB0F,,6504000000,CN,CN,0.0,FCN1,G,9.8,609.5600000000002,0,0
2020-06-04,20,B,12,21,42,10,MKE6NI0,IO4MWCA,LPQA903,,6212102000,CN,CN,13.0,A,G,5.0,277.5,0,0
2020-06-04,20,B,11,21,11,9,UDLAL9N,CEWVEFS,TDT9OOR,,9404210000,CN,CN,0.0,FCN1,G,2632.0,714324.7999999998,0,0
2020-06-04,28,B,91,21,11,41,H3RWZG0,HBLSY7N,D46A3N2,,6204530000,VN,VN,0.0,FVN1,G,553.6,22144.0,1,1
2020-06-04,39,B,11,21,47,37,DWNJQL8,3K8TITH,,,3206500000,CN,CN,6.5,C,G,390.0,1823445.0,0,0
2020-06-04,20,B,12,21,11,10,9GVIG2T,D5HB1YZ,UXX1AJX,,7312900000,CN,CN,0.0,FCN1,B,200.0,13160.0,0,0
2020-06-04,41,B,10,21,11,39,WP8YGHF,UJ6KDJB,39N2UXR,,6208210000,HK,CN,13.0,A,G,13.0,2353.0,0,0
2020-06-04,41,B,11,21,11,10,31R3APF,ORN34GU,UP1IFVA,VZIZJJ,6204430000,HK,CN,13.0,A,S,50.0,6240.0,1,1
2020-06-04,20,B,10,21,11,9,AZI5L7O,7OUO7H7,W0FXX8G,MWIDNS,8507909000,CN,CN,3.2,FCN1,B,109.9,593.46,0,0
2020-06-04,20,B,84,21,11,10,NZYZ967,27N1QCG,N5OKR55,,710807000,CN,CN,27.0,A,B,80000.0,21216000.0,0,0
2020-06-04,41,B,10,21,11,9,KTG1LLD,FJDDJ0P,1DWRP58,,8474900000,CN,CN,0.0,FCN1,G,840.0,136836.0,0,0
2020-06-04,20,B,18,21,13,10,R90TO1I,EGJIAT3,FRRSA7U,,9404900000,CN,CN,4.8,FCN1,B,13909.8,321316.38,0,0
2020-06-04,136,B,88,21,14,40,YQFTH32,1TSYMQG,CAAU24O,MWIDNS,9403501000,ID,ID,0.0,C,G,114.3,18322.29,0,0
2020-06-04,29,B,11,21,41,40,RGIIHEQ,97KT5ZC,JZLMP6Q,EIZP3I,6005360000,CN,CN,10.0,FCN1,G,2777.6,155823.36,0,0
2020-06-04,20,B,10,21,11,39,31R3APF,NLOYM5C,PDYT86E,,8467220000,CN,CN,4.2,FCN1,G,2507.0,2584466.3000000003,1,1
2020-06-04,39,B,11,21,12,9,DWNJQL8,UHYWN3J,ZR51MQY,,8544422010,CN,CN,0.0,C,G,64.0,3564.8,0,0
2020-06-04,32,B,11,21,15,10,3HA463C,WEEYBKE,V76LMA1,,9403609090,VN,VN,0.0,C,Y,3213.0,22812.3,0,0
2020-06-04,40,B,11,21,11,10,D0QBCYM,E1D4G0T,JUKN0YO,,7002311000,US,US,0.0,FUS1,B,100.8,27568.8,0,0
2020-06-04,39,B,10,21,12,9,DWNJQL8,NV9YFWR,WXFK87I,,3917329000,US,US,0.0,FUS1,G,0.1,29.03,0,0
2020-06-04,39,B,11,21,12,9,DWNJQL8,E51GOLA,,,9019102000,HK,CN,0.0,C,G,40.3,209.56,1,1
2020-06-04,40,B,10,21,11,38,CAMN5SR,VNRDS9C,2OQZJ37,,3822002020,SG,US,0.0,C,E,0.0,0.0,0,0
2020-06-04,41,B,86,21,14,40,D05DIGB,0BHN9KF,ICEVT7J,,8418991000,MX,KR,8.0,A,B,10.7,7995.04,0,0
2020-06-04,39,B,11,21,12,9,E3Q8ABV,BF3L3LN,RZM2Z77,,4205002900,CN,CN,8.0,A,S,15.5,137.95000000000002,0,0
2020-06-04,20,B,11,21,11,40,FNWQTV5,XLI4D0G,CREQAQ5,,9209940000,US,US,0.0,FUS1,Y,276.0,167670.0,0,0
2020-06-04,39,B,11,21,12,9,DWNJQL8,RJY08WU,,,6204630000,CN,CN,13.0,A,G,10.0,658.0,0,0
2020-06-04,20,B,10,21,11,10,QM7LO7M,VEIOJJE,71YM7R0,,8516710000,CN,CN,8.0,A,S,0.0,0.0,0,0
2020-06-04,20,B,10,21,19,10,8HFT6WC,MZQ7M2V,HLSS1RD,,3824999090,CN,CN,0.0,FCN1,Y,24192.0,302400.0,0,0
2020-06-04,28,B,11,21,12,10,OZB7KED,GNU1BAV,JZLMP6Q,,9506391000,CN,CN,2.4,FCN1,E,217.1,115801.13999999998,1,1
2020-06-04,14,B,11,21,18,10,3PVBESP,551GRAZ,KSUWJI9,,8536909090,US,US,0.0,C,Y,5.1,199.92,0,0
2020-06-04,21,B,10,21,10,40,9H8F77Y,NP2WF8Z,4LLCH3T,,3926909000,CN,CN,3.9,FCN1,G,365.9,219.54,0,0
2020-06-04,39,B,11,21,11,10,AZI5L7O,967QK7Q,D3NNR0X,,6116930000,CN,CN,4.8,FCN1,S,4317.0,426951.3000000001,0,0
2020-06-04,14,B,11,21,45,40,WJ6ASIS,3LZMBTP,JPYPY7A,,9616100000,CN,CN,2.4,FCN1,Y,675.0,11407.499999999998,1,1
2020-06-04,40,B,11,21,13,10,3AKKYCT,JQ35L2E,5VD46T7,,9401809000,TW,TW,0.0,C,B,1248.0,1497.6,0,0
2020-06-04,28,B,11,21,10,10,YOEFT8N,0U26UC4,,,2008119000,CN,CN,57.5,FCN1,G,3000.0,667800.0,0,0
2020-06-04,14,B,11,21,11,10,NBZY1CQ,UX0MWJ2,23RIU88,,3924909000,CN,CN,0.0,FCN1,S,30.0,33.0,1,1
2020-06-04,41,B,10,21,11,10,NAILZPA,XK979HD,9UP4MN8,,3004310000,ES,US,8.0,A,E,3224.0,21120424.0,1,1
2020-06-04,29,B,11,21,10,10,FP0PREQ,9FH3IJZ,ES6KNJT,,6404110000,HK,CN,9.1,FCN1,S,2048.6,1895569.58,0,0
2020-06-04,40,B,81,21,11,10,UCN901C,I4BUYP6,XK5S95C,,9405302000,CN,CN,3.2,FCN1,S,628.0,100228.8,0,0
2020-06-04,31,B,10,21,43,40,KR2RD7C,XEHDP9J,,,2106909099,NL,NL,0.0,FEU1,S,4800.0,607200.0,0,0
2020-06-04,40,B,11,21,11,10,1K9FBW0,WV58EVG,J7CH00F,,8543702030,HK,CN,8.0,A,Y,11.8,32828.78,0,0
2020-06-04,84,B,11,21,11,39,FYJTYAA,ATFDE21,XUR1GYY,,7113110000,JP,JP,8.0,A,G,0.4,116.2,0,0
2020-06-04,20,B,19,21,11,10,G7PWLTZ,4TNV14J,NEHUYVI,,8441809000,CN,CN,0.0,FCN1,Y,18.4,835.3599999999999,0,0
2020-06-04,39,B,11,21,43,9,WFXZGCJ,T44I8AD,5Y15VRI,MWIDNS,6117104000,IT,IT,13.0,A,E,2.0,272.2,1,1
2020-06-04,30,B,11,21,46,9,FG66YE1,8B6J6SR,FODRC9Q,,8451509000,CN,CN,0.0,FCN1,Y,3300.0,1102200.0,1,1
2020-06-04,41,B,10,21,11,39,R8MS58C,XWXZQL0,87D1Q6L,MWIDNS,3301904800,IN,IN,8.0,A,G,29.2,119410.48,0,0
2020-06-04,40,B,11,21,11,39,RBU0EEG,9XCZ7PY,PWHNZW6,,6303920000,CN,CN,5.2,FCN1,G,406.0,13316.8,0,0
2020-06-04,40,B,90,21,11,10,E798HE7,6ANPGW3,49AWXE0,NKOQIL,2103909090,NZ,NZ,8.0,A,G,2160.0,58320.0,0,0
2020-06-04,13,B,11,21,11,10,3M7P7LT,70KKMCN,SGUWPBS,,9615901000,CN,CN,8.0,A,G,20.2,58.58,0,0
2020-06-04,38,B,11,21,11,41,RXUA5V5,5MVC6N3,,MWIDNS,4202221010,DE,DE,0.0,FEU1,G,19.9,23231.26,0,0
2020-06-04,20,B,11,21,10,40,DWNJQL8,BES92ZL,,,3920620000,CN,CN,0.0,FCN1,Y,1800.0,26100.0,0,0
2020-06-04,14,B,11,21,17,39,UDLAL9N,E970KIJ,2JUMJC8,,1902191000,CN,CN,5.0,A,G,980.0,239610.0,1,1
2020-06-04,20,B,10,21,11,40,VY8I8Y6,DCPE48F,VITVEJO,,7104901010,BE,BE,5.0,A,S,0.4,40716.84,0,0
2020-06-04,39,B,11,21,12,9,DWNJQL8,V3VFLVU,,,6802930000,CN,CN,8.0,A,G,24650.0,266220.0,0,0
2020-06-04,30,B,11,21,44,39,8R629JR,2U3S2UR,1DWRP58,,2934999090,IN,IN,0.0,FIN1,G,24.0,14961.6,0,0
2020-06-04,41,B,11,21,43,40,A50EMTT,IFNAMOU,GUNCR94,MWIDNS,8504403090,CN,CN,3.2,FCN1,G,2231.0,60460.10000000001,0,0
2020-06-04,20,B,10,21,11,40,SZY9XLJ,ZC2X6M9,G9G9F13,,3501901190,US,US,0.0,FUS1,S,15000.0,57286500.0,0,0
2020-06-04,18,B,11,21,11,40,H3RWZG0,U5HQC3O,21QG8T0,,6406909010,CN,CN,8.0,A,B,50.0,395.0,1,2
2020-06-04,29,B,11,21,10,9,L77JJEG,R4FQS5X,ZYZ8542,,9403609090,ID,ID,0.0,C,G,4170.0,29607.0,0,0
2020-06-04,39,B,11,21,11,41,SV1VZBU,B8NVKRL,PML1KQH,EIZP3I,8421999099,CN,CN,3.2,FCN1,S,1480.0,8584.0,0,0
2020-06-05,20,B,11,21,11,10,FI9N1BX,2WC1CU0,PDYT86E,,710802000,CN,CN,27.0,A,B,48000.0,14073600.0,0,0
2020-06-05,40,B,11,21,11,10,AZI5L7O,SO9WFOI,TBYU8IT,,8509900000,HK,CN,8.0,A,Y,20.0,46.0,0,0
2020-06-05,20,B,11,21,11,40,MS0RIHL,6RXZP3S,KSOU2X6,,9401699000,CN,CN,0.0,C,E,2312.6,166044.68,0,0
2020-06-05,17,B,11,21,14,39,EX4Q9G2,0I3SWZ8,EZ5SFUT,,4202199000,TH,TH,0.0,FAS1,G,62.0,1072.6,1,1
2020-06-05,19,B,11,21,11,11,9ZEZ28S,7QEYP8M,FSVDRQC,,8803200000,DE,FR,0.0,A,B,756.0,1103911.2,0,0
2020-06-05,116,B,11,21,11,10,M4LHV6R,M1E81HO,JYKJWNU,,8541109000,HK,ID,0.0,C,B,2.9,288.55,1,1
2020-06-05,40,B,10,21,10,10,76NV527,RW14G3B,XHPPPUI,,4016910000,CN,CN,8.0,A,E,93.8,534.66,0,0
2020-06-05,29,B,11,21,43,39,8KRV2UP,I4TMQR7,9RK5OTA,,2008999000,US,US,0.0,FUS1,Y,2703.6,113280.84,0,0
2020-06-05,41,B,11,11,11,10,ZKXGCQR,RPM2BOH,4LLCH3T,,3204170000,NL,NL,8.0,A,E,60.0,71892.0,1,1
2020-06-05,40,B,11,21,11,40,VYTOBWO,LFN88SB,F5PXSQ5,,6404191000,CN,CN,5.2,FCN1,Y,418.0,80799.40000000001,0,0
2020-06-05,20,B,81,21,42,10,EVAR646,OVHNMR8,XRQRQ14,W6UCD9,8526109000,CN,CN,0.0,FCN1,Y,500.0,302400.0,0,0
2020-06-05,40,B,11,21,45,9,FXK30O6,CNPGYAU,FNN9Z7B,,8504319010,CN,CN,2.4,FCN1,Y,615.0,202581.0,0,0
2020-06-05,20,B,11,21,11,9,XSUFX44,RDGJVI3,,,7103999010,US,US,5.0,A,G,0.0,0.0,1,1
2020-06-05,30,B,11,21,11,40,08EO4RP,YWO7BDJ,JTEC8CX,,6505009090,CN,CN,8.0,A,B,12.9,99.33,0,0
2020-06-05,39,B,11,21,11,40,WGB7XPU,GHW9TO4,0N1ZAU8,,9405203000,CN,CN,3.2,FCN1,Y,1047.9,337319.01,0,0
2020-06-05,21,B,11,21,18,10,O3BUZL3,RTNQ177,9J6SVZN,,8544422090,US,US,8.0,A,S,1.0,29.9,1,1
2020-06-05,40,B,11,24,11,41,5RQ0VK6,HI40NF1,AFYKNKR,,8529909990,HK,CN,0.0,C,G,9.0,16.2,0,0
2020-06-05,39,B,11,21,11,9,M532G2P,MG77MTE,CAPHLT1,,4010120000,US,US,0.0,FUS1,B,3750.0,681000.0,0,0
2020-06-05,40,B,87,21,11,10,YEVMXEV,YQJHFJ4,ZNA4205,MWIDNS,4202121090,CN,CN,2.4,FCN1,E,54.5,6763.45,0,0
2020-06-05,19,B,11,21,11,9,ZKB0LAL,BGJKI7V,,,8513102010,CN,CN,8.0,A,E,32.3,11479.419999999998,0,0
2020-06-05,41,B,10,21,11,10,N0FNELS,G75YFBZ,C9DXOFP,MWIDNS,4202121090,CN,CN,8.0,A,S,421.0,52246.1,0,0
2020-06-05,41,B,10,21,11,9,G0314EF,FY6BCXB,ISPO7GG,,4202199000,TH,TH,0.0,FAS1,G,62.0,1072.6,1,1
2020-06-05,39,B,11,21,41,10,NAILZPA,JN6D7DB,X4JXSE1,,6104420000,CN,CN,5.2,FCN1,S,39.7,6915.74,0,0
2020-06-05,41,B,10,21,11,40,3XYU5JE,4ZZ2S86,4KM1XJD,,3915909000,NG,NG,6.5,C,G,21740.0,0.0,0,0
2020-06-05,20,B,10,21,11,39,7Y5OGPF,3BFUK83,HX1BFGV,,9004109000,CN,CN,8.0,A,S,2.0,141.6,0,0
2020-06-05,21,B,10,21,11,10,Q9ZG6R5,V2E4245,KY3NSEY,,4202911090,CN,IN,8.0,A,G,9.6,6947.52,1,1
2020-06-05,32,B,10,21,11,39,H4KBAV5,1QPFBVB,HUIKM4J,,3926901000,JP,JP,6.5,C,G,215.0,6794.0,0,0
2020-06-05,15,B,11,21,43,40,A7U0719,O408GZO,QDF0XTO,MWF8DR,9305101060,US,US,0.0,FUS1,G,5.6,2831596.88,0,0
2020-06-05,30,B,93,21,11,10,6APLI65,9HE32HA,OD9KMHM,,2506103000,CN,CN,1.2,FCN1,S,40000.0,3888000.0,0,0
2020-06-05,39,B,11,21,11,38,VR0AM2A,5P44PNC,WXFK87I,,2501001020,AU,AU,0.0,FAU1,E,3000000.0,41400000.0,0,0
2020-06-05,30,B,10,21,11,9,90QOU11,9MP32DL,WVIGC0F,,706101000,CN,CN,30.0,A,E,24000.0,3648000.0,0,0
2020-06-05,30,B,11,21,15,10,X4YE5K6,I6QY4I4,YLSHCWD,MWIDNS,8517129090,US,US,0.0,C,Y,0.4,5815.76,0,0
2020-06-05,40,B,10,21,11,10,ZA03N3Z,Z3CD167,41W8AHR,,8471601020,CN,CN,0.0,C,E,3732.4,515817.68,0,0
2020-06-05,20,B,86,21,14,39,8KGAMAY,TN96VZU,9PLU4SD,,6802930000,CN,CN,8.0,A,G,74370.0,803196.0,0,0
2020-06-05,30,B,87,21,18,10,2GQ4CZY,JQ8LE0Q,OOHVJZ2,WUM0JN,8405101000,GB,GB,0.0,FGB1,S,106.0,6634582.4,0,0
2020-06-05,20,B,11,11,14,39,5K1441H,TCCNWIZ,QJIO1RS,,7307929000,CN,CN,3.2,FCN1,G,21749.2,12897275.6,0,0
2020-06-05,28,B,11,21,12,10,PF1L1IG,H920U30,WPE9IK0,,9001909000,CN,KR,0.0,C,G,3.5,316.05,0,0
2020-06-05,32,B,10,21,11,40,PF1L1IG,2NZPY3S,J9OBGXL,,3926909000,CN,CN,6.5,C,S,31.4,18.84,0,0
2020-06-05,41,B,11,21,11,10,QAPTCZY,NV8RLWS,76E4YF9,,9505900000,CN,CN,8.0,A,B,200.0,6500.0,0,0
2020-06-05,40,B,11,21,17,10,7S4CPMV,H6DQZ7F,UXMK6XV,,4802611090,CN,CN,0.0,C,Y,28906.0,19216708.8,1,1
2020-06-05,40,B,10,21,11,9,7Y5OGPF,RFVZJGT,HLYJR44,,4421999000,CN,CN,4.8,FCN1,S,334.7,267.76,1,1
2020-06-05,31,B,88,21,18,10,LTMCLCO,5MD7OGB,H6OKKYO,,4407999000,JP,JP,5.0,A,G,3360.0,126672.0,0,0
2020-06-05,40,B,11,21,13,10,E189VWP,ZGJP1GK,9IR6MMU,W6UCD9,2303301000,US,US,0.0,FUS1,E,521382.0,56100703.2,0,0
2020-06-05,30,B,10,21,11,10,LD5XC5E,R8ORGAW,XQVGT4W,,7018101000,CN,CN,0.0,FCN1,Y,1116.0,194184.0,0,0
2020-06-05,20,B,11,21,11,9,S1N2WHR,ULFMWE8,L3AUG8U,,3926909000,CN,CN,3.9,FCN1,G,528.5,317.1,0,0
2020-06-05,41,B,10,21,11,9,M65J4QO,OKD9RP0,1DWRP58,,8542321030,SG,US,0.0,CIT,G,4.9,126532.21000000002,0,0
2020-06-05,30,B,82,21,11,10,6TYY58A,A939BKO,0OMV69U,,1905901090,RU,RU,8.0,A,E,542.9,96039.01,0,0
2020-06-05,20,B,10,21,11,39,AZI5L7O,9TROZJ7,KRHQBHY,,4016910000,CN,CN,8.0,A,B,24.0,136.8,0,0
2020-06-05,30,B,10,21,42,10,FWHQASL,7YPGRBF,PGGLWO6,MWIDNS,2101111000,VN,VN,0.0,FAS1,Y,5875.2,1654456.32,0,0
2020-06-05,20,B,11,21,12,10,QDUSBFS,FQA98T2,ONKQE2Z,,9401791000,CN,CN,0.0,C,S,3275.2,1763040.1599999997,0,0
2020-06-05,40,B,11,21,11,10,23KXTV6,HAS0AQY,HRHHZL7,,9019102000,DE,ES,0.0,C,G,10.0,52.0,0,0
2020-06-05,29,B,12,21,45,10,LIDFHWP,FWVNMKK,T0WFD26,,9027801000,JP,JP,0.0,C,B,20.8,58512.48,0,0
2020-06-05,40,B,11,21,11,39,JIHZF3K,2NPBX2T,7JUUMOF,,3304992000,JP,JP,6.5,C,E,548.5,13877.05,0,0
2020-06-05,40,B,11,21,18,40,3XYU5JE,TVXIHUU,MPR7LFX,W6UCD9,8510901000,CN,CN,0.0,FCN1,Y,12.0,9686.4,0,0
2020-06-05,20,B,12,21,10,10,X4YE5K6,1AWHMU3,JKN1GOM,,4202999000,CN,CN,8.0,A,E,17.5,169.75,0,0
2020-06-05,30,B,11,21,13,10,43MSLZK,Z64QY0W,IOLT2TA,NKOQIL,8544422090,CN,CN,8.0,A,G,82.9,2478.71,0,0
2020-06-05,39,B,12,21,42,10,M3WMW25,5TLBBSK,XXEB78B,,3304991000,JP,JP,6.5,C,S,2.5,445.25,0,0
2020-06-05,40,B,88,21,11,10,T5R475Y,MDTWT9C,W0FXX8G,,8712009020,CN,CN,8.0,A,S,300.0,92700.0,0,0
2020-06-05,33,B,85,21,11,10,LPA7LKZ,KRQQAFQ,0JAM5RW,,9607199000,CN,CN,8.0,A,S,45.0,1246.5,0,0
2020-06-05,20,B,91,21,11,10,94K5F1X,CW22ZB3,OGFNORV,MWIDNS,8480710000,IN,IN,8.0,A,Y,400.0,166120.0,1,1
2020-06-05,40,B,10,21,13,39,DWNJQL8,P8SA7J9,FCIF47E,W6UCD9,2101209090,CN,CN,40.0,FCN1,Y,3000.0,7567200.0,1,1
2020-06-05,28,B,12,21,12,10,3M7P7LT,XSCW2SQ,C9DXOFP,,6307909000,CA,CA,10.0,A,S,3.0,6.9,0,0
2020-06-05,40,B,11,21,11,10,0M7YBNH,05XSCCC,LYQY854,W5AYVM,5407420000,CN,CN,8.0,FCN1,S,470.0,77691.0,0,0
2020-06-05,20,B,10,21,11,37,OJG6L5L,1ZNY80M,GCPNHU7,,9503003919,CN,CN,8.0,A,B,1052.4,70405.56000000001,0,0
2020-06-05,21,B,11,21,11,10,F2SS4WH,R4R4UMB,V64QH5O,W6UCD9,9404290000,CN,CN,8.0,A,E,15.0,130.5,0,0
2020-06-05,20,B,11,21,11,10,IYJ9DYN,U59M1XL,7B6MAYT,MWIDNS,6108321000,CN,CN,5.2,FCN1,Y,45.9,23170.32,0,0
2020-06-05,40,B,10,21,13,10,7KC9889,LPUWGDT,SNPTMTS,,8537102090,CN,CN,8.0,A,Y,5592.0,144273.6,1,1
2020-06-05,21,B,10,21,11,9,DN7LBUR,9KQBFDU,Q5KC8KP,,5911900000,IT,IT,0.0,FEU1,B,104.9,629.4000000000002,1,1
2020-06-05,20,B,11,21,11,40,J1KOE8E,V0UTN69,WYA4FQ4,,9027100000,TW,TW,0.0,C,Y,51.8,82320.56,1,1
2020-06-05,40,B,11,21,11,39,HUIUK4E,ABOX4LV,J83VHXZ,,8443999000,GB,GB,0.0,FEU1,Y,10.0,68.0,0,0
2020-06-05,20,B,11,21,11,9,WS7HRMI,RDGJVI3,YANGMRB,,8414599000,CN,CN,8.0,A,S,1745.8,111905.77999999998,0,0
2020-06-05,21,B,11,21,11,10,E5BS5N9,F3VHSLH,OLOIN0J,,6104320000,CN,CN,6.9,FCN1,G,143.0,270241.4,0,0
2020-06-05,31,B,84,21,11,10,MP58TZN,MDF0DW1,,,7326909000,CN,CN,8.0,A,E,50.0,75.0,0,0
2020-06-05,39,B,12,21,12,9,UFO3ZSU,PAJMYC0,,,3926909000,CN,CN,3.4,FCN1,Y,650.0,390.0,1,1
2020-06-05,20,B,88,21,44,10,RJ7ALCT,CTNGLRH,DSOLA6F,MWIDNS,6206300000,CN,CN,8.1,E1,B,111.0,24531.0,0,0
2020-06-05,31,B,11,21,11,10,FU4QYZ3,HU9Z2LK,8QOEWI1,,8424209000,CN,CN,0.0,FCN1,E,203.6,509.0,1,1
2020-06-05,40,B,11,21,17,40,NKIFL72,P473DT5,PWHNZW6,,8517701029,VN,VN,0.0,CIT,B,6.2,1316.2600000000002,0,0
2020-06-05,20,B,11,21,13,49,QM7LO7M,Q1J8H1Z,HR0JH0I,G6VT54,3922101000,CN,CN,6.5,C,B,18.0,7866.0,0,0
2020-06-05,20,B,11,21,11,40,ZUNH69S,FUC8RQK,TNBC1SB,,1605542099,CN,CN,14.0,FCN2,G,650.0,611975.0,0,0
2020-06-05,20,B,11,21,14,10,ED2RH0Y,O3909BM,CE4XTRA,W6UCD9,9031499000,US,US,0.0,FUS1,E,0.2,882.96,0,0
2020-06-05,41,B,10,21,11,10,ZCCITFI,K4Z6B5L,EU7F0OH,,3207400000,JP,JP,6.5,C,B,1000.0,16600.0,1,1
2020-06-05,31,B,11,21,11,40,Y9UDN4E,8WZ9QNI,4LLCH3T,MWIDNS,106191000,CN,CN,8.0,A,E,9.0,93177.9,0,0
2020-06-05,29,B,11,21,41,40,BYUUDT8,DGGHT51,41W8AHR,,4016930000,DE,DE,8.0,A,Y,5.0,137.0,0,0
2020-06-05,40,B,10,21,11,10,3QBT5GN,B6E9CV2,OV1TFSI,,6505009029,CN,CN,2.4,FCN1,G,102.0,377.4,0,0
2020-06-05,39,B,11,21,11,39,30KWO4D,QTNO8ZE,,,8486202100,TW,JP,0.0,C,Y,4000.0,4628000.0,0,0
2020-06-05,112,B,10,21,12,40,9VBV1B6,YWZ9DZK,,,9503003990,CN,CN,0.0,C,E,40.0,24.0,0,0
2020-06-05,15,B,10,21,44,39,07Y8H02,Q8H70WW,WRC110G,,6108999000,CN,CN,13.0,A,G,10.0,6259.0,0,0
2020-06-05,20,B,11,21,11,10,5LZVDNX,ZKFWHUI,TPAJHUX,,6217900000,CN,CN,13.0,A,Y,22.0,123.2,0,0
2020-06-05,20,B,11,21,11,10,VOCXQQ9,Q4N6KC6,VJARK1F,,6211499000,IT,IT,0.0,FEU1,G,12.1,1580.26,0,0
2020-06-05,14,B,11,21,11,39,JYSUW86,73Y1LE6,9T53PVA,6LCJR5,9503001800,CN,CN,0.0,C,S,5000.0,1846500.0,0,0
2020-06-05,20,B,11,21,11,39,1U0VYZN,NWRRW5G,UXMK6XV,,8421999039,TW,US,0.0,C,S,3.5,63776.3,0,0
2020-06-05,20,B,11,21,42,10,QZE38LM,U1KAKD9,,,8473303000,CN,CN,0.0,C,S,6140.9,1483027.35,0,0
2020-06-05,41,B,10,21,11,38,ZZR1LT6,6DBBQP9,530LFCI,,8536901000,CN,CN,0.0,CIT,S,62.5,46031.25,1,1
2020-06-05,31,B,10,21,11,10,O4RTZZ1,EPIIL7G,TZ7Q78T,77BN4M,3926909000,CN,CN,6.5,C,E,100.0,60.0,0,0
2020-06-05,39,B,11,21,42,10,6A0CUH8,54H0160,9BVA450,,1517909000,IT,IT,0.0,FEU1,G,52.5,30796.5,0,0
2020-06-05,40,B,11,21,11,10,FOVFD9M,XXZ206B,NPKQ6XY,,3926909000,CN,CN,3.4,FCN1,Y,154.0,92.4,0,0
2020-06-05,41,B,11,21,11,39,DWNJQL8,CJYENB6,3UUOU6X,,9603900000,CN,CN,8.0,A,G,432.1,6783.97,0,0
2020-06-05,41,B,10,21,11,9,3HA463C,9XCZ7PY,7WG9ICV,MWIDNS,2827320000,CN,CN,0.0,FCN1,G,10000.0,8352000.0,0,0
2020-06-05,20,B,11,21,11,10,M532G2P,VKJYTGA,R3HTQ77,,8703227000,DE,JP,8.0,C,S,1225.0,6737990.0,0,0
2020-06-05,20,B,11,21,11,10,IBDU122,ZP2Y5WB,E44MM7Y,W6UCD9,6302590000,LT,LT,13.0,A,E,12.6,2212.56,0,0
2020-06-05,21,B,12,21,10,10,OQY4ZUC,BJ2SU4R,WRC110G,,8449001000,CN,CN,0.0,FCN1,E,3588.0,886236.0,1,1
2020-06-05,39,B,12,21,12,40,F463TSU,U0YJF29,,,3926909000,CN,CN,6.5,C,G,37.0,22.2,0,0
2020-06-05,40,B,11,21,11,10,KWSE1HX,3PEFP41,XOWXO9L,,3907700000,TH,TH,0.0,FAS1,E,25000.0,19180000.0,0,0
2020-06-05,21,B,11,21,11,40,GWX4PNW,LAM7GL2,1IO4Z4U,,2924299099,CN,CH,6.5,C,G,1.0,3516.2,0,0
2020-06-05,20,B,10,21,10,11,Q4SMFNB,ASAEOG6,,,8534009000,TH,TH,0.0,C,S,7.2,223.2,0,0
2020-06-05,20,B,10,21,11,10,P4TQ6NU,HJOKCLF,QK1TMLY,,2103909030,CN,CN,8.0,A,Y,621.6,294576.24,1,1
2020-06-05,40,B,10,21,10,10,DWNJQL8,LM0AR6D,WPE9IK0,,703101000,CN,CN,135.0,W2,G,24000.0,2272800.0,0,0
2020-06-05,41,B,10,21,11,38,K43BSIF,33R2RMD,X3S3PP4,,1211901999,DE,DE,8.0,A,B,0.3,18.12,0,0
2020-06-05,19,B,11,21,11,39,LCG5CPV,MM9DEO1,VZC8W6F,,9503003919,CN,CN,4.8,FCN1,G,196.0,13112.4,0,0
2020-06-05,20,B,11,21,43,10,RJ7ALCT,L71QDXC,95UB9Y6,,3926300000,CN,CN,0.0,FCN1,B,14250.0,356250.0,1,1
2020-06-05,39,B,11,21,11,9,OZB7KED,N808ZK0,4M7AXRQ,,8443995000,CN,CN,0.0,CIT,S,0.2,8.92,1,1
2020-06-05,20,B,11,21,44,10,9TJJHTD,ERF713A,7B6MAYT,MWIDNS,6207993010,CN,CN,13.0,A,B,56.0,12684.0,0,0
2020-06-06,41,B,10,21,11,10,P21JCS7,LILE28O,FQKH1PD,,8536109000,JP,JP,8.0,A,G,1209.9,58317.18000000001,0,0
2020-06-06,20,B,11,21,13,10,6T0AJ3G,LD8GM65,9FPZ2WQ,,5609002000,NP,NP,8.0,A,G,9.9,3365.01,0,0
